plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,cmf_type,plume_bounds,instrument,published_at,plume_png_object,plume_tif_object,rgb_png_object,rgb_tif_object,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider,plume_tif,plume_png,rgb_tif,rgb_png
emi20240128t191115p13007-B,28.187430216439665,-99.16404987428838,2024-01-28T19:11:15+00,Oil & Gas (1B2),CH4,mfa,"[-99.19945497137692, 28.15371517428806, -99.13470582058585, 28.210788295926022]",emi,2024-03-14 18:56:47.892165+00:00,,,,,,,,,,,,ISS,NASA-JPL EMIT,emi20240128t191115p13007-B_l3a-vis-ch4-mfa-v002_plume.tif,emi20240128t191115p13007-B_l3a-vis-ch4-mfa-v002_plume.png,emi20240128t191115p13007-B_l3a-vis-ch4-mfa-v002_rgb.tif,emi20240128t191115p13007-B_l3a-vis-ch4-mfa-v002_rgb.png
emi20240129t042245p03004-A,11.484075050053207,104.88291219445932,2024-01-29T04:22:45+00,Solid Waste (6A),CH4,mfa,"[104.84828362728418, 11.452270760021841, 104.91065943195746, 11.51339807180663]",emi,2024-03-14 19:09:13.406199+00:00,,,,,,,,,,,,ISS,NASA-JPL EMIT,emi20240129t042245p03004-A_l3a-vis-ch4-mfa-v002_plume.tif,emi20240129t042245p03004-A_l3a-vis-ch4-mfa-v002_plume.png,emi20240129t042245p03004-A_l3a-vis-ch4-mfa-v002_rgb.tif,emi20240129t042245p03004-A_l3a-vis-ch4-mfa-v002_rgb.png
emi20240129t071545p04038-A,-26.28159703432346,28.18475652898053,2024-01-29T07:15:45+00,Solid Waste (6A),CH4,mfa,"[28.158664837175035, -26.30735623037935, 28.223510118423345, -26.249212434190607]",emi,2024-02-21 17:42:37.969920+00:00,,,,,6543.057692981397,1804.4422365953867,1.9444444444444446,0.5362382309470466,345.03859101760844,10.825323290277034,openmeteo,ISS,NASA-JPL EMIT,emi20240129t071545p04038-A_l3a-vis-ch4-mfa-v002_plume.tif,emi20240129t071545p04038-A_l3a-vis-ch4-mfa-v002_plume.png,emi20240129t071545p04038-A_l3a-vis-ch4-mfa-v002_rgb.tif,emi20240129t071545p04038-A_l3a-vis-ch4-mfa-v002_rgb.png
emi20240129t071557p04039-A,-26.090127091004106,28.966310533533715,2024-01-29T07:15:57+00,Electricity Generation (1A1),CO2,mfa,"[28.93879803814863, -26.119821856832687, 29.004285359597272, -26.060496063370984]",emi,2024-02-21 17:43:17.717709+00:00,,,,,,,,,,,,ISS,NASA-JPL EMIT,emi20240129t071557p04039-A_l3a-vis-co2-mfa-v002_plume.tif,emi20240129t071557p04039-A_l3a-vis-co2-mfa-v002_plume.png,emi20240129t071557p04039-A_l3a-vis-co2-mfa-v002_rgb.tif,emi20240129t071557p04039-A_l3a-vis-co2-mfa-v002_rgb.png
emi20240129t071557p04039-B,-25.92047188996557,28.915888208465304,2024-01-29T07:15:57+00,Electricity Generation (1A1),CO2,mfa,"[28.89068827171319, -25.952758830536517, 28.956655502995613, -25.893429117387623]",emi,2024-02-21 17:43:24.850630+00:00,,,,,,,,,,,,ISS,NASA-JPL EMIT,emi20240129t071557p04039-B_l3a-vis-co2-mfa-v002_plume.tif,emi20240129t071557p04039-B_l3a-vis-co2-mfa-v002_plume.png,emi20240129t071557p04039-B_l3a-vis-co2-mfa-v002_rgb.tif,emi20240129t071557p04039-B_l3a-vis-co2-mfa-v002_rgb.png
emi20240129t150516p09007-A,-11.927509272392356,-77.12120826884865,2024-01-29T15:05:16+00,Solid Waste (6A),CH4,mfa,"[-77.15778313696099, -11.949833078033366, -77.09477641265939, -11.888184749228921]",emi,2024-04-03 22:10:07.910891+00:00,,,,,8659.94241463266,1406.6815517705654,5.333333333333333,0.8663223437567453,203.0003047798862,2.1604388616364156,openmeteo,ISS,NASA-JPL EMIT,emi20240129t150516p09007-A_l3a-vis-ch4-mfa-v002_plume.tif,emi20240129t150516p09007-A_l3a-vis-ch4-mfa-v002_plume.png,emi20240129t150516p09007-A_l3a-vis-ch4-mfa-v002_rgb.tif,emi20240129t150516p09007-A_l3a-vis-ch4-mfa-v002_rgb.png
emi20240129t150516p09007-B,-11.814463235747084,-77.06582537745561,2024-01-29T15:05:16+00,Solid Waste (6A),CH4,mfa,"[-77.08759355180236, -11.841190928347183, -77.02406335640094, -11.779541726700268]",emi,2024-03-27 18:18:25.432347+00:00,,,,,3787.4317443914506,795.6183774972127,3.185185185185185,0.6691056209310987,224.99632416358767,6.98263051748639,openmeteo,ISS,NASA-JPL EMIT,emi20240129t150516p09007-B_l3a-vis-ch4-mfa-v002_plume.tif,emi20240129t150516p09007-B_l3a-vis-ch4-mfa-v002_plume.png,emi20240129t150516p09007-B_l3a-vis-ch4-mfa-v002_rgb.tif,emi20240129t150516p09007-B_l3a-vis-ch4-mfa-v002_rgb.png
emi20240129t151148p10003-A,8.614339399569204,-63.10403323184296,2024-01-29T15:11:48+00,Oil & Gas (1B2),CH4,mfa,"[-63.1443845118267, 8.58468469141676, -63.08280058684208, 8.64557375342231]",emi,2024-04-03 22:10:08.498269+00:00,,,,,,,,,,,,ISS,NASA-JPL EMIT,emi20240129t151148p10003-A_l3a-vis-ch4-mfa-v002_plume.tif,emi20240129t151148p10003-A_l3a-vis-ch4-mfa-v002_plume.png,emi20240129t151148p10003-A_l3a-vis-ch4-mfa-v002_rgb.tif,emi20240129t151148p10003-A_l3a-vis-ch4-mfa-v002_rgb.png
emi20240129t182622p12015-A,33.42150955181636,-87.23942732831478,2024-01-29T18:26:22+00,Coal Mining (1B1a),CH4,mfa,"[-87.26695104433665, 33.38948368011993, -87.20070779606813, 33.44477580576151]",emi,2024-02-28 03:33:50.633493+00:00,,,,,2037.9270259661048,166.83030065506838,1.9921875,0.1630859375,323.7226728273387,8.837601764598144,hrrr,ISS,NASA-JPL EMIT,emi20240129t182622p12015-A_l3a-vis-ch4-mfa-v002_plume.tif,emi20240129t182622p12015-A_l3a-vis-ch4-mfa-v002_plume.png,emi20240129t182622p12015-A_l3a-vis-ch4-mfa-v002_rgb.tif,emi20240129t182622p12015-A_l3a-vis-ch4-mfa-v002_rgb.png
emi20240129t182622p12015-B,33.378580120739116,-87.23242605875166,2024-01-29T18:26:22+00,Coal Mining (1B1a),CH4,mfa,"[-87.26273763668213, 33.35025540344553, -87.19593955803161, 33.40554650929928]",emi,2024-02-28 03:33:50.681597+00:00,,,,,1176.7191181309215,81.22041351425477,2.05859375,0.14208984375,323.68787984370664,9.816451031286677,hrrr,ISS,NASA-JPL EMIT,emi20240129t182622p12015-B_l3a-vis-ch4-mfa-v002_plume.tif,emi20240129t182622p12015-B_l3a-vis-ch4-mfa-v002_plume.png,emi20240129t182622p12015-B_l3a-vis-ch4-mfa-v002_rgb.tif,emi20240129t182622p12015-B_l3a-vis-ch4-mfa-v002_rgb.png
emi20240129t182622p12015-C,33.40365801025281,-87.19942242626279,2024-01-29T18:26:22+00,Coal Mining (1B1a),CH4,mfa,"[-87.23239703038699, 33.37531214324672, -87.16616427280587, 33.43060453278369]",emi,2024-07-08 16:13:30.644291+00:00,,,,,769.6485738252156,44.34946316438878,2.025390625,0.11670909291821124,324.3901334361984,9.281163486841997,hrrr,ISS,NASA-JPL EMIT,emi20240129t182622p12015-C_l3a-vis-ch4-mfa-v002_plume.tif,emi20240129t182622p12015-C_l3a-vis-ch4-mfa-v002_plume.png,emi20240129t182622p12015-C_l3a-vis-ch4-mfa-v002_rgb.tif,emi20240129t182622p12015-C_l3a-vis-ch4-mfa-v002_rgb.png
emi20240129t182622p12015-D,33.44078176919416,-87.1646388599045,2024-01-29T18:26:22+00,Coal Mining (1B1a),CH4,mfa,"[-87.19972550276601, 33.4121372572581, -87.13346472269892, 33.46742958389176]",emi,2024-07-08 16:14:16.718332+00:00,,,,,2166.878561041452,119.60632185573354,2.0602213541666665,0.11371910858819911,324.4449038881225,10.534782699830256,hrrr,ISS,NASA-JPL EMIT,emi20240129t182622p12015-D_l3a-vis-ch4-mfa-v002_plume.tif,emi20240129t182622p12015-D_l3a-vis-ch4-mfa-v002_plume.png,emi20240129t182622p12015-D_l3a-vis-ch4-mfa-v002_rgb.tif,emi20240129t182622p12015-D_l3a-vis-ch4-mfa-v002_rgb.png
emi20240130t051752p04008-A,36.98135760931335,111.70156429213529,2024-01-30T05:17:52+00,Coal Mining (1B1a),CH4,mfa,"[111.67303314886577, 36.96548704139368, 111.74169369083059, 37.02080359374132]",emi,2024-02-22 17:51:24.829206+00:00,,,,,2684.5551019425257,189.82671170525032,3.3333333333333335,0.23570226039551584,178.99969522011378,2.160438861636247,openmeteo,ISS,NASA-JPL EMIT,emi20240130t051752p04008-A_l3a-vis-ch4-mfa-v002_plume.tif,emi20240130t051752p04008-A_l3a-vis-ch4-mfa-v002_plume.png,emi20240130t051752p04008-A_l3a-vis-ch4-mfa-v002_rgb.tif,emi20240130t051752p04008-A_l3a-vis-ch4-mfa-v002_rgb.png
emi20240130t051816p04010-A,37.95993933284768,113.26990402345172,2024-01-30T05:18:16+00,Coal Mining (1B1a),CH4,mfa,"[113.24294919267017, 37.93839915204628, 113.31251817314988, 37.99324579148435]",emi,2024-03-01 21:49:36.220127+00:00,,,,,7245.704086295034,640.8893348004171,6.203703703703703,0.5487234218529274,243.0003047798862,2.1604388616364156,openmeteo,ISS,NASA-JPL EMIT,emi20240130t051816p04010-A_l3a-vis-ch4-mfa-v002_plume.tif,emi20240130t051816p04010-A_l3a-vis-ch4-mfa-v002_plume.png,emi20240130t051816p04010-A_l3a-vis-ch4-mfa-v002_rgb.tif,emi20240130t051816p04010-A_l3a-vis-ch4-mfa-v002_rgb.png
emi20240130t051816p04010-B,37.893773319333604,113.0050356608038,2024-01-30T05:18:16+00,Coal Mining (1B1a),CH4,mfa,"[112.9778606343282, 37.87254963414105, 113.0467762899135, 37.92693006885768]",emi,2024-03-01 21:49:36.248318+00:00,,,,,4932.917230200911,287.03499879664224,5.1759259259259265,0.3011751105053811,221.66670428043918,1.2472560687808596,openmeteo,ISS,NASA-JPL EMIT,emi20240130t051816p04010-B_l3a-vis-ch4-mfa-v002_plume.tif,emi20240130t051816p04010-B_l3a-vis-ch4-mfa-v002_plume.png,emi20240130t051816p04010-B_l3a-vis-ch4-mfa-v002_rgb.tif,emi20240130t051816p04010-B_l3a-vis-ch4-mfa-v002_rgb.png
emi20240130t051816p04010-C,37.939651228891904,113.02272634417778,2024-01-30T05:18:16+00,Coal Mining (1B1a),CH4,mfa,"[112.99042778112661, 37.91736143862177, 113.05998466033103, 37.97221424349515]",emi,2024-03-01 21:49:36.461146+00:00,,,,,4975.011717751659,526.1760620391532,4.833333333333333,0.5111916200682317,222.33309255017159,1.8857457376608087,openmeteo,ISS,NASA-JPL EMIT,emi20240130t051816p04010-C_l3a-vis-ch4-mfa-v002_plume.tif,emi20240130t051816p04010-C_l3a-vis-ch4-mfa-v002_plume.png,emi20240130t051816p04010-C_l3a-vis-ch4-mfa-v002_rgb.tif,emi20240130t051816p04010-C_l3a-vis-ch4-mfa-v002_rgb.png
emi20240130t051816p04010-D,37.967762487639604,113.43674894297055,2024-01-30T05:18:16+00,Coal Mining (1B1a),CH4,mfa,"[113.40541641879334, 37.947502498218064, 113.47498936022797, 38.002345460750895]",emi,2024-03-01 21:49:36.490880+00:00,,,,,5276.196449558817,318.47576529213376,5.611111111111111,0.33869150292910927,238.99847470611664,3.5598846830311963,openmeteo,ISS,NASA-JPL EMIT,emi20240130t051816p04010-D_l3a-vis-ch4-mfa-v002_plume.tif,emi20240130t051816p04010-D_l3a-vis-ch4-mfa-v002_plume.png,emi20240130t051816p04010-D_l3a-vis-ch4-mfa-v002_rgb.tif,emi20240130t051816p04010-D_l3a-vis-ch4-mfa-v002_rgb.png
emi20240130t051816p04010-E,37.95160872515683,113.22478989095725,2024-01-30T05:18:16+00,Coal Mining (1B1a),CH4,mfa,"[113.19595816551531, 37.92790260124832, 113.26671952637942, 37.98322424590549]",emi,2024-03-01 21:49:36.553474+00:00,,,,,6356.614420049644,583.6243238510314,5.361111111111111,0.4922234762963706,237.33380372044834,2.35727194210495,openmeteo,ISS,NASA-JPL EMIT,emi20240130t051816p04010-E_l3a-vis-ch4-mfa-v002_plume.tif,emi20240130t051816p04010-E_l3a-vis-ch4-mfa-v002_plume.png,emi20240130t051816p04010-E_l3a-vis-ch4-mfa-v002_rgb.tif,emi20240130t051816p04010-E_l3a-vis-ch4-mfa-v002_rgb.png
emi20240130t051816p04010-F,37.825912315118174,113.47198931641691,2024-01-30T05:18:16+00,Coal Mining (1B1a),CH4,mfa,"[113.43917641719032, 37.79184045180116, 113.508005383752, 37.846684608910586]",emi,2024-04-22 16:24:25.219585+00:00,,,,,2196.631486398267,1524.7731514846078,1.9259259259259256,1.3368651782439012,244.92902253758146,85.42240825758796,openmeteo,ISS,NASA-JPL EMIT,emi20240130t051816p04010-F_l3a-vis-ch4-mfa-v002_plume.tif,emi20240130t051816p04010-F_l3a-vis-ch4-mfa-v002_plume.png,emi20240130t051816p04010-F_l3a-vis-ch4-mfa-v002_rgb.tif,emi20240130t051816p04010-F_l3a-vis-ch4-mfa-v002_rgb.png
emi20240130t051816p04010-G,37.842728484681984,113.46221293045943,2024-01-30T05:18:16+00,Coal Mining (1B1a),CH4,mfa,"[113.42907011263127, 37.81147977855495, 113.4979175665771, 37.866324067439976]",emi,2024-04-22 16:24:25.695468+00:00,,,,,1723.0684155572296,1196.0533546392217,1.9259259259259256,1.3368651782439012,244.92902253758146,85.42240825758796,openmeteo,ISS,NASA-JPL EMIT,emi20240130t051816p04010-G_l3a-vis-ch4-mfa-v002_plume.tif,emi20240130t051816p04010-G_l3a-vis-ch4-mfa-v002_plume.png,emi20240130t051816p04010-G_l3a-vis-ch4-mfa-v002_rgb.tif,emi20240130t051816p04010-G_l3a-vis-ch4-mfa-v002_rgb.png
emi20240130t051816p04010-H,37.866669683495346,113.48910091525778,2024-01-30T05:18:16+00,Coal Mining (1B1a),CH4,mfa,"[113.45076126870791, 37.83518635452777, 113.52142682645238, 37.890502765092315]",emi,2024-04-22 16:24:25.660120+00:00,,,,,1724.8582936361704,1197.2957833561452,1.9259259259259256,1.3368651782439012,244.92902253758146,85.42240825758796,openmeteo,ISS,NASA-JPL EMIT,emi20240130t051816p04010-H_l3a-vis-ch4-mfa-v002_plume.tif,emi20240130t051816p04010-H_l3a-vis-ch4-mfa-v002_plume.png,emi20240130t051816p04010-H_l3a-vis-ch4-mfa-v002_rgb.tif,emi20240130t051816p04010-H_l3a-vis-ch4-mfa-v002_rgb.png
emi20240130t112610p08006-A,28.600979540509528,7.258244091190676,2024-01-30T11:26:10+00,Oil & Gas (1B2),CH4,mfa,"[7.214714307383393, 28.581856219910357, 7.28088039754461, 28.639942890317812]",emi,2024-02-22 17:50:52.859930+00:00,,,,,3066.9544584279797,109.76662740351894,8.074074074074074,0.2889719728579116,125.00010156234283,1.4142674144356115,openmeteo,ISS,NASA-JPL EMIT,emi20240130t112610p08006-A_l3a-vis-ch4-mfa-v002_plume.tif,emi20240130t112610p08006-A_l3a-vis-ch4-mfa-v002_plume.png,emi20240130t112610p08006-A_l3a-vis-ch4-mfa-v002_rgb.tif,emi20240130t112610p08006-A_l3a-vis-ch4-mfa-v002_rgb.png
emi20240130t112610p08006-B,28.68424639714553,7.1938625911159875,2024-01-30T11:26:10+00,Oil & Gas (1B2),CH4,mfa,"[7.160032320533673, 28.655100289553587, 7.226821820631407, 28.7136931717172]",emi,2024-02-28 03:33:09.598111+00:00,,,,,3550.4029832017513,111.93382442462753,7.7592592592592595,0.24462675580783155,127.6669074498284,1.8857457376608087,openmeteo,ISS,NASA-JPL EMIT,emi20240130t112610p08006-B_l3a-vis-ch4-mfa-v002_plume.tif,emi20240130t112610p08006-B_l3a-vis-ch4-mfa-v002_plume.png,emi20240130t112610p08006-B_l3a-vis-ch4-mfa-v002_rgb.tif,emi20240130t112610p08006-B_l3a-vis-ch4-mfa-v002_rgb.png
emi20240130t123634p08023-B,-36.69537154616092,-72.16725741310461,2024-01-30T12:36:34+00,Solid Waste (6A),CH4,mfa,"[-72.19995724426502, -36.71737676779062, -72.13097667622417, -36.6620624370494]",emi,2024-03-27 18:25:43.888600+00:00,,,,,1766.278226801531,197.49418604599657,4.25,0.4752084229761609,207.00081305608725,2.828858008430342,openmeteo,ISS,NASA-JPL EMIT,emi20240130t123634p08023-B_l3a-vis-ch4-mfa-v002_plume.tif,emi20240130t123634p08023-B_l3a-vis-ch4-mfa-v002_plume.png,emi20240130t123634p08023-B_l3a-vis-ch4-mfa-v002_rgb.tif,emi20240130t123634p08023-B_l3a-vis-ch4-mfa-v002_rgb.png
emi20240130t123634p08023-C,-37.3007280619588,-72.3318287465253,2024-01-30T12:36:34+00,Solid Waste (6A),CH4,mfa,"[-72.36964056001464, -37.325227663474166, -72.30010354443766, -37.2699110286929]",emi,2024-05-16 16:18:11.558782+00:00,,,,,5524.511334192731,306.30195971251044,6.583333333333333,0.36500746934124134,184.33584037688144,4.644703151413908,openmeteo,ISS,NASA-JPL EMIT,emi20240130t123634p08023-C_l3a-vis-ch4-mfa-v002_plume.tif,emi20240130t123634p08023-C_l3a-vis-ch4-mfa-v002_plume.png,emi20240130t123634p08023-C_l3a-vis-ch4-mfa-v002_rgb.tif,emi20240130t123634p08023-C_l3a-vis-ch4-mfa-v002_rgb.png
emi20240130t124240p08050-A,-20.562943853046832,-54.65866826661784,2024-01-30T12:42:40+00,Solid Waste (6A),CH4,mfa,"[-54.68538865239959, -20.5950977668387, -54.620510190907986, -20.534877385570354]",emi,2024-03-01 21:49:36.160272+00:00,,,,,3619.1682816538546,140.32837031117225,3.574074074074074,0.13857990321384994,287.32956305530234,4.716040775500181,openmeteo,ISS,NASA-JPL EMIT,emi20240130t124240p08050-A_l3a-vis-ch4-mfa-v002_plume.tif,emi20240130t124240p08050-A_l3a-vis-ch4-mfa-v002_plume.png,emi20240130t124240p08050-A_l3a-vis-ch4-mfa-v002_rgb.tif,emi20240130t124240p08050-A_l3a-vis-ch4-mfa-v002_rgb.png
emi20240131t090823p06011-A,33.6139631889601,42.58932917434586,2024-01-31T09:08:23+00,Oil & Gas (1B2),CH4,mfa,"[42.569064864844975, 33.58328707369064, 42.63778450974126, 33.64051722006193]",emi,2024-03-27 18:36:12.190789+00:00,,,,,2418.7191699161763,347.09665426127765,2.1574074074074074,0.3095972869870461,285.6667720173256,2.054969880414492,openmeteo,ISS,NASA-JPL EMIT,emi20240131t090823p06011-A_l3a-vis-ch4-mfa-v002_plume.tif,emi20240131t090823p06011-A_l3a-vis-ch4-mfa-v002_plume.png,emi20240131t090823p06011-A_l3a-vis-ch4-mfa-v002_rgb.tif,emi20240131t090823p06011-A_l3a-vis-ch4-mfa-v002_rgb.png
emi20240131t151130p10004-A,9.539159347058586,-73.50280251641182,2024-01-31T15:11:30+00,Coal Mining (1B1a),CH4,mfa,"[-73.52793964394384, 9.51428220115519, -73.46522506970636, 9.576128493641459]",emi,2024-02-21 17:34:45.740433+00:00,,,,,1262.5600252501868,523.2319779069749,1.0555555555555554,0.437444881889545,195.65632025634264,21.061564179015956,openmeteo,ISS,NASA-JPL EMIT,emi20240131t151130p10004-A_l3a-vis-ch4-mfa-v002_plume.tif,emi20240131t151130p10004-A_l3a-vis-ch4-mfa-v002_plume.png,emi20240131t151130p10004-A_l3a-vis-ch4-mfa-v002_rgb.tif,emi20240131t151130p10004-A_l3a-vis-ch4-mfa-v002_rgb.png
emi20240201t082310p06029-A,37.76957500520433,53.914578309508215,2024-02-01T08:23:10+00,Oil & Gas (1B2),CH4,mfa,"[53.86351017945282, 37.734613345939756, 53.933230072037595, 37.78973106422342]",emi,2024-02-28 03:30:46.006874+00:00,,,,,13062.116958688079,804.879781664342,5.157407407407407,0.3177963389209354,61.33550638380894,6.554321084856709,openmeteo,ISS,NASA-JPL EMIT,emi20240201t082310p06029-A_l3a-vis-ch4-mfa-v002_plume.tif,emi20240201t082310p06029-A_l3a-vis-ch4-mfa-v002_plume.png,emi20240201t082310p06029-A_l3a-vis-ch4-mfa-v002_rgb.tif,emi20240201t082310p06029-A_l3a-vis-ch4-mfa-v002_rgb.png
emi20240201t082310p06029-B,37.737247924721515,53.928444411952455,2024-02-01T08:23:10+00,Oil & Gas (1B2),CH4,mfa,"[53.88655485167681, 37.70975961150214, 53.95685046648429, 37.765825922438104]",emi,2024-02-28 03:30:46.046839+00:00,,,,,3590.7807909141966,107.06781395526009,5.342592592592593,0.15930231976004883,58.00000000000001,4.083779537410406,openmeteo,ISS,NASA-JPL EMIT,emi20240201t082310p06029-B_l3a-vis-ch4-mfa-v002_plume.tif,emi20240201t082310p06029-B_l3a-vis-ch4-mfa-v002_plume.png,emi20240201t082310p06029-B_l3a-vis-ch4-mfa-v002_rgb.tif,emi20240201t082310p06029-B_l3a-vis-ch4-mfa-v002_rgb.png
emi20240201t082310p06029-C,37.71646507549865,53.92515884091432,2024-02-01T08:23:10+00,Oil & Gas (1B2),CH4,mfa,"[53.87650181592355, 37.68237935815506, 53.946771991963786, 37.7384461016116]",emi,2024-02-28 03:30:46.076033+00:00,,,,,4253.686933894627,126.83396391518501,5.342592592592593,0.15930231976004883,58.00000000000001,4.083779537410406,openmeteo,ISS,NASA-JPL EMIT,emi20240201t082310p06029-C_l3a-vis-ch4-mfa-v002_plume.tif,emi20240201t082310p06029-C_l3a-vis-ch4-mfa-v002_plume.png,emi20240201t082310p06029-C_l3a-vis-ch4-mfa-v002_rgb.tif,emi20240201t082310p06029-C_l3a-vis-ch4-mfa-v002_rgb.png
emi20240201t082310p06029-D,37.92824015699563,53.916423923235726,2024-02-01T08:23:10+00,Oil & Gas (1B2),CH4,mfa,"[53.87592448737304, 37.90005232859346, 53.94700585244088, 37.95564511589155]",emi,2024-03-07 16:48:27.905452+00:00,,,,,4328.532406557887,172.80345866059616,4.898148148148148,0.19554363038836006,57.339422531375845,7.046228588689036,openmeteo,ISS,NASA-JPL EMIT,emi20240201t082310p06029-D_l3a-vis-ch4-mfa-v002_plume.tif,emi20240201t082310p06029-D_l3a-vis-ch4-mfa-v002_plume.png,emi20240201t082310p06029-D_l3a-vis-ch4-mfa-v002_rgb.tif,emi20240201t082310p06029-D_l3a-vis-ch4-mfa-v002_rgb.png
emi20240201t082310p06029-E,37.91866571192705,53.9183482375326,2024-02-01T08:23:10+00,Oil & Gas (1B2),CH4,mfa,"[53.880394882881866, 37.891369143942775, 53.951467749812686, 37.94696184878872]",emi,2024-02-28 03:30:46.164035+00:00,,,,,4462.957802315206,178.1699827239233,4.898148148148148,0.19554363038836006,57.339422531375845,7.046228588689036,openmeteo,ISS,NASA-JPL EMIT,emi20240201t082310p06029-E_l3a-vis-ch4-mfa-v002_plume.tif,emi20240201t082310p06029-E_l3a-vis-ch4-mfa-v002_plume.png,emi20240201t082310p06029-E_l3a-vis-ch4-mfa-v002_rgb.tif,emi20240201t082310p06029-E_l3a-vis-ch4-mfa-v002_rgb.png
emi20240201t082310p06029-F,37.9115845060052,53.918296317072105,2024-02-01T08:23:10+00,Oil & Gas (1B2),CH4,mfa,"[53.87762213932292, 37.88191097557228, 53.948686032653164, 37.93750380867853]",emi,2024-02-28 03:30:46.192605+00:00,,,,,3753.709344053181,149.85540052241555,4.898148148148148,0.19554363038836006,57.339422531375845,7.046228588689036,openmeteo,ISS,NASA-JPL EMIT,emi20240201t082310p06029-F_l3a-vis-ch4-mfa-v002_plume.tif,emi20240201t082310p06029-F_l3a-vis-ch4-mfa-v002_plume.png,emi20240201t082310p06029-F_l3a-vis-ch4-mfa-v002_rgb.tif,emi20240201t082310p06029-F_l3a-vis-ch4-mfa-v002_rgb.png
emi20240201t082310p06029-G,37.908210530963856,53.89836130864771,2024-02-01T08:23:10+00,Oil & Gas (1B2),CH4,mfa,"[53.85786523082637, 37.88383837261864, 53.92832798661525, 37.93943061650744]",emi,2024-02-28 03:30:46.221694+00:00,,,,,6045.501396641456,241.3482105607836,4.898148148148148,0.19554363038836006,57.339422531375845,7.046228588689036,openmeteo,ISS,NASA-JPL EMIT,emi20240201t082310p06029-G_l3a-vis-ch4-mfa-v002_plume.tif,emi20240201t082310p06029-G_l3a-vis-ch4-mfa-v002_plume.png,emi20240201t082310p06029-G_l3a-vis-ch4-mfa-v002_rgb.tif,emi20240201t082310p06029-G_l3a-vis-ch4-mfa-v002_rgb.png
emi20240201t082310p06029-H,37.578674258740364,54.0050468954222,2024-02-01T08:23:10+00,Oil & Gas (1B2),CH4,mfa,"[53.96414553610503, 37.550168804412756, 54.03428836885492, 37.60623364393021]",emi,2024-02-28 03:30:46.250676+00:00,,,,,1874.6484374975655,30.05249458993693,6.37962962962963,0.10227186127025206,53.3329905781327,3.6827379101820776,openmeteo,ISS,NASA-JPL EMIT,emi20240201t082310p06029-H_l3a-vis-ch4-mfa-v002_plume.tif,emi20240201t082310p06029-H_l3a-vis-ch4-mfa-v002_plume.png,emi20240201t082310p06029-H_l3a-vis-ch4-mfa-v002_rgb.tif,emi20240201t082310p06029-H_l3a-vis-ch4-mfa-v002_rgb.png
emi20240201t082310p06029-I,37.7680556955748,53.91739058008281,2024-02-01T08:23:10+00,Oil & Gas (1B2),CH4,mfa,"[53.86351017945282, 37.734613345939756, 53.933230072037595, 37.78973106422342]",emi,2024-02-28 03:30:46.278940+00:00,,,,,,,,,,,,ISS,NASA-JPL EMIT,emi20240201t082310p06029-I_l3a-vis-ch4-mfa-v002_plume.tif,emi20240201t082310p06029-I_l3a-vis-ch4-mfa-v002_plume.png,emi20240201t082310p06029-I_l3a-vis-ch4-mfa-v002_rgb.tif,emi20240201t082310p06029-I_l3a-vis-ch4-mfa-v002_rgb.png
